199| If Anne wandered for N0 hours at N1 miles per hour . How much farther did Anne go than if she had gone at N2 miles per hour ?|Answer: N0 * (N1 - N2)
200| A renovation project required N0 truck - load of sand , N1 truck - load of dirt , and N2 truck - load of cement . How many more truck - loads of sand than dirt were needed ? |Answer: N0 - N1
201| Keith spent $ N0 on a rabbit toy , $ N1 on pet food , and a cage cost him $ N2 . He found a dollar bill on the ground . How much money did he save ?|Answer: N2 - ( N0 + N1 )
202| Lemon heads come in packages of N0 . Louis ate N1 Lemon Heads . How many extra Lemon Heads does he have left after eating a whole box ?|Answer: N1 % N0
203| A pet store has N0 bird cages . If each cage has N1 parrots and N2 parakeets in it , how many more parrots than parakeets does the pet store have total ?|Answer: N0 * ( N1 - N2 )
204| If Benjamin strolled N0 miles at N1 miles per hour , how far did Benjamin travel in N2 hours ?|Answer: N1 * N2 * N0
205| Jason grew N0 watermelons and N1 pumpkins . Sandy grew N2 watermelons . How many more watermelons did Jason grow than Sandy? |Answer: N0 - N2
206| Each chocolate bar in a box cost $ N0 . If a box had N1 bars total and Vanessa sold N2 bars , how much money would she have made ?|Answer: N0 * N2
207| There are N0 bottle caps in a box . Marvin takes N1 bottle caps . How many did he take ?|Answer: N1 - N0
208| Mary had N0 potatoes in the garden . The rabbits ate N1 of the potatoes . How many potatoes did the rabbits eat ?|Answer: N1 - N0
209| A ship is filled with N0 tons of cargo . It stops in the Bahamas , where sailors load N1 more tons of cargo onboard . How many more tons of cargo than before does the ship hold now ?|Answer: N1
210| George has N0 boxes of eggs . Each box holds N1 eggs and there are N2 boxes in a case . How many cases does George have ? |Answer: N0 / N2
211| The school cafeteria ordered N0 red apples and N1 green apples for students lunches . But , if only N2 students wanted fruit , how many fewer did the cafeteria end up with than it initially ordered?|Answer: N2 - ( N0 + N1 )
212| Tim had N0 cents . He paid N1 cents for a candy bar . How much money did he have before he bought the candy bar?|Answer: N0 + N1
213| Annie starts with N0 crayons . Matthew gives Annie N1 more . How many crayons does Matthew have left ?|Answer: N1 - N0
214| James rode N0 miles at N1 miles per hour . How far had he gone after N2 hours ?|Answer: N1 * N2
215| There are N0 crayons in each box . How many more crayons are in N1 boxes than N2 boxes ?|Answer: N0 * ( N1 - N2 )
216| Peter has N0 candies stored in boxes . If there are N1 boxes , how many boxes does Peter have left after giving away N2 candies ?|Answer: ( N0 - N2 ) / N1
217| Robin has N0 packages of gum . There are N1 pieces in each package . How many more pieces of gum does Robin need to reach N2 pieces ?|Answer: N2 - ( N0 * N1 )
218| For Halloween Megan received N0 pieces of candy from neighbors and N1 pieces from her older sister . If she only ate N2 pieces a day , how many pieces of candy does she have left ?|Answer: ( N0 + N1 ) - N2
219| Joyce starts with N0 apples . She gives N1 to Larry and N2 to Peter. How many apples does Joyce end with ? |Answer: N0 - N1 - N2
220| Mike made N0 dollars mowing lawns and N1 dollars weed eating . If he spends $10 a week , how much money will he have left ?|Answer: ( N0 + N1 ) - 10
221| Mrs. Hilt reads N0 books a day . How many books does she read in N1 weeks ?|Answer: N0 * N1 * 7
222| James ate N0 carrot sticks before dinner and N1 more after dinner . How many more carrot sticks did he eat after dinner than before ?|Answer: N1 - N0
223| Vincent bought N0 books about animals , N1 book about outer space , and N2 books about trains . Each book cost $ N3 . How many books did Vincent buy ?|Answer: N0 + N1 + N2
224| Alyssa went to N0 soccer games this year , but missed N1 . She went to N2 games last year and plans to go to N3 games next year . How many more games will she attend next year than this year ?|Answer: N3 - N2
225| For a birthday party Cody bought N0 regular sodas and N1 diet sodas . If his fridge would only hold N2 on each shelf , how many sodas were not able to fit ?|Answer: ( N0 + N1 ) % N2
226| William has N0 marbles . He shares N1 with Theresa . How many marbles will Theresa have ? |Answer: N1
227| Misha has N0 dollars . How many dollars does she need to earn to have enough money to buy a dog and a collar ?|Answer: N1 - N0 - N2
228| Haley was playing a video game and had N0 lives . In a hard part of the game she lost N1 lives . If she got N2 more lives in the next level , how many lives had she had in the beginning? |Answer: ( N0 + N2 ) + N1
229| Before December , customers buy N0 ear muffs from the mall . During December , they buy N1 , and there are none . In all , how many more ear muffs do the customers buy in December than before ?|Answer: N1 - N0
230| John was organizing his baseball cards in a binder with N0 on each page . If he had N1 new cards and N2 old cards to put in the binder , how many cards would be on the last page ?|Answer: N0 - ( N1 + N2 ) % N0
231| A lawyer bills her clients N0 dollars per hour of service . If a client 's case requires N1 hours to complete , use proportion to calculate how much the lawyer will earn for that client in dollars .|Answer: N1 * N0
232| Joseph has N0 candies . Kathy gives Joseph N1 more . How many more candies did Joseph receive than he had originally ?|Answer: N1 - N0
233| Brian ¡¯ s car gets N0 miles per gallon . On his last trip , he used N1 gallons of gas . How many gallons of gas did he save on his last trip compared to the amount he estimated?|Answer: N1 - N0
234| Mark 's father gave him $ N0 . Mark bought N1 books , each of which cost $ N2 . How much money did Mark spend in total ?|Answer: N1 * N2
235| To fill an order , the factory dyed N0 yards of silk green and N1 yards pink . How many more yards of green than pink did it dye for that order ?|Answer: N0 - N1
236| Edward was trying to expand his game collection . He bought N0 games from a friend and bought N1 more at a garage sale . How many more games did he buy from the garage sale than from his friend ?|Answer: N1 - N0
237| There are N0 stickers on a page . If you have N1 pages of stickers , how many more stickers do you have than if you had only one page ?|Answer: N0 * ( N1 - 1 )
238| Shirley starts with N0 eggs . She buys N1 more . How many eggs does Shirley have in total ?|Answer: N0 + N1 + N0
239| Each year , salmon travel upstream , going from the ocean to the rivers where they were born . This year , N0 male and N1 female salmon returned to their rivers . How many more male salmon than female salmon made the trip ?|Answer: N0 - N1
240| We ordered N0 pizzas . Each pizza has N1 slices . How many more slices of pizza are there than pizzas ?|Answer: N0 * N1 - N0
241| Mike picked N0 oranges and Melanie picked N1 oranges . Fred picked N2 apples . How many fruits were picked in total ?|Answer: N0 + N1 + N2
242| Joan had N0 dimes in her bank . She spent N1 of her dimes . How many dimes did she spend ?|Answer: N1
243| Victor and his friend were buying trick decks from the magic shop for N0 dollars each . How much money did Victor spend if he bought N1 decks and his friend bought N2 decks ?|Answer: N0 * N1
244| Scott has N0 oranges that must be put away in boxes . Terry comes to help and brings N1 cookies to share with Scott . If there are N2 boxes , how many cookies must go in each box ?|Answer: N1 / N2
245| If there are N0 crayons in a box and Gerald takes out N1 crayons , how many crayons are in the box ?|Answer: N0 - N1
246| Mikey had N0 leaves . Some of her leaves blew away . Now she has N1 leaves left . How many leaves did she have initially?|Answer: N1 + N0
247| In N0 week , Mitch 's family drank N1 carton of regular milk and N2 carton of soy milk . How much more regular milk than soy milk did they drink in all ?|Answer: N1 - N2
248| Rachel strolled to Nicholas 's house . It is N0 miles from Rachel 's house to Nicholas 's house . It took Rachel N1 hours to get there . How many miles did Rachel cover in an hour ?|Answer: N0 / N1
249| The school cafeteria had N0 apples . If they used N1 to make lunch for the students and then bought N2 more , how many apples did they initially have ?|Answer: N0 - N2 + N1
250| Kimberly went to the store N0 times last month . She buys N1 peanuts each time she goes to the store . How much does she spend on peanuts last month ?|Answer: N0 * N1 * N2
251| Keith found N0 seashells , Jessica found N1 seashells , and Tim found N2 seashells on the beach . When they cleaned them , they discovered that N3 were cracked . How many seashells were still usable?|Answer: N0 + N1 + N2 - N3
252| Dave had to wash N0 short sleeve shirts and N1 long sleeve shirts before school . If he had only washed N2 of them by the time school started , how many more short sleeve shirts did he not wash than long sleeve shirts ?|Answer: ( N0 - N2 ) - ( N1 - N2 )
253| Mrs. Hilt bought a yoyo for N0 cents and a whistle for N1 cents . How much more did she spend for the yoyo than the whistle ?|Answer: N0 - N1
254| I have N0 cents to buy candy . If each gumdrop costs N1 cents , how much money do I have left over ?|Answer: N0 % N1
255| Darnel sprinted N0 lap and then took a break by jogging N1 lap . How many laps did Darnel run in all ?|Answer: N0 + N1
256| Fred has N0 yellow balloons , Sam has N1 yellow balloons , and Mary has N2 yellow balloons . The balloons cost N3 dollars each . How much money did they spend in total ? |Answer: N3 * ( N0 + N1 + N2 )
257| There are N0 walnut trees and N1 orange trees currently in the park . Park workers had to cut down N2 walnut trees that were damaged . How many trees will be in the park when the workers are finished ?|Answer: N0 - N2 + N1
258| Tom has N0 yellow balloons . Sara has N1 yellow balloons . How many more balloons does Tom have than Sara ?|Answer: N0 - N1
